Unnamed: 0,C_norm,Db_norm,D_norm,Eb_norm,E_norm,F_norm,Gb_norm,G_norm,Ab_norm,A_norm,Bb_norm,B_norm
Gbmeio_dim_york-samai_Accordion.ogg,0.3766449444934373,1.0,0.18789223001067937,0.21544791450527156,0.7699814030014931,0.20852548324097084,0.9124164763778359,0.2967296598502343,0.16408951990414142,0.41529389479877005,0.4273560823906674,0.147074350643399
Ameio_dim_pictures_at_an_exhibition_Flute.ogg,0.4920071394374675,0.09455162571835178,0.05582258164137612,0.4317540142472004,0.28721269594651744,0.04500580538281535,0.05636458258668466,0.3588986522021243,0.155539313889947,1.0,0.29596055395690457,0.0879804379906105
Abdim_venda_clapping_Flute.ogg,0.0788234694151819,0.03663859879055256,0.2775871079342844,0.20814250313371782,0.05842561840992142,0.1740378001508692,0.07934241133201873,0.10918575107210511,1.0,0.2608951132105499,0.11646814091260624,0.5481866093288593
B7_pictures_at_an_exhibition_Organ.ogg,0.206327365256978,0.08972668530898212,0.02823990618010012,0.09122432213843627,0.051992354546626214,0.0887358501163472,0.7773750464825395,0.16236059419827478,0.010471328906091537,0.08669690738811793,0.24300492802953472,1.0
Gbmaj7_venda_clapping_Contrabass.ogg,0.013262710985601297,0.0708126474714336,0.017926628069042227,0.0020017020842369535,0.005694690479923985,0.1625830421567995,1.0,0.13698204523931862,0.011639285173098285,0.005431641563305291,0.012513075770475926,0.004285333454675204
C7_al-saghil-al-sani_Organ.ogg,1.0,0.16917947798121688,0.03993269831379972,0.042812038308859275,0.24190776482879175,0.07315297582803494,0.06452132413215833,0.5837723873493283,0.12344782880276162,0.019008047488006847,0.15414290456927707,0.20186427637510207
Ab7_cinquillo_Kalimba.ogg,0.9677961944514284,0.20452192420948556,0.21226440129103227,1.0,0.2169196963654219,0.09987565458003753,0.4252565113899551,0.08772822618366809,0.07794656719209805,0.08692068811720709,0.09438860424443253,0.205951361692963
Bmin7_spanish_tango_Organ.ogg,0.21587902999758554,0.12793024742665732,0.13323744584809993,0.028995903309891793,0.057802448422136436,0.1096757407813415,0.908201463107327,0.17070515764759428,0.03377428162873374,0.355753942924383,0.17539316499643381,1.0
D7_Nawakhat_Mandolin.ogg,0.11255907719259406,0.28919344592090634,1.0,0.10944382011656616,0.03160459851573066,0.08175597630174368,0.3296779510922663,0.06870468141631253,0.11736531362649738,0.5821290409521656,0.090229131673557,0.03144082474648545
Emin7_agogo-samba_Guitar.ogg,0.0994902107499759,0.0454313355519843,0.2577378451868201,0.184095069973646,1.0,0.13601616999342034,0.016391735970378706,0.058675005409677204,0.02246491591285789,0.00915455228221054,0.08168014863816393,0.5774584641660997
Ebdim_venda_Bagpipes.ogg,0.22153660026040822,0.6511143257183105,0.2505212261378293,1.0,0.6110409693986769,0.1839664666091497,0.23212244136860327,0.4079154163783137,0.0914237545170561,0.21180712629935247,0.7344610595707988,0.19762702980878627
Abmeio_dim_mpre_Accordion.ogg,0.37567723449420676,0.21879629213055296,0.5509855308215252,0.9202779360329522,0.16701984724788954,0.21799369860495693,1.0,0.24444967925166897,0.8825661913296308,0.3454649686176279,0.24133780805792004,0.6518581911656198
Ddim_pictures_at_an_exhibition_Bagpipes.ogg,0.31172530653134223,0.1932479890820431,1.0,0.5459613602193975,0.1890335599592436,0.15656100788589683,0.3992308790544104,0.09463377074628591,0.2152046504781899,0.7650077492934874,0.2221642174566724,0.17884100909360284
Cmin7_al-saghil-al-sani_Flute.ogg,0.8711620807023802,0.1821936678771674,0.20385685991214253,0.4499474683648648,0.18866236546730675,0.05419131350819898,0.10467839735798098,0.6992931834770397,0.10178038029606559,0.18673104102563334,1.0,0.2057939358559509
Cmin7_al-saghil-al-sani_Bassoon.ogg,0.12171958503144065,0.044064261122126025,0.13951501392093751,0.14460749650568663,0.10767738658786795,0.02020669216643432,0.03310407749218934,0.2016089373763093,0.05137051089277481,0.23172088983548114,1.0,0.10243977691257114
Dbmaj7_aka_upper_sangha_Contrabass.ogg,0.20683186760998143,1.0,0.15510958888055396,0.03611201830888386,0.03602852502185744,0.05870473926220421,0.033514536169540296,0.07111927917193246,0.21563424202962284,0.05100444990807927,0.011178923810814792,0.027422384576288893
Adim_york-samai_Kalimba.ogg,1.0,0.19843700925461702,0.1578362545655802,0.72727397485274,0.17465309985863303,0.19591751774944316,0.8964315874969351,0.16245862535430539,0.04497835486594464,0.09922036131991578,0.07842459686090865,0.24545091475208472
Bbmaj7_pictures_at_an_exhibition_Organ.ogg,0.13419173874570287,0.03663204683488374,0.07017923695068397,0.017806949844066788,0.14156754160557164,1.0,0.19560503935518597,0.002497700074521458,0.021072531677656645,0.28647547426906506,0.7108142886541282,0.14673315987080096
Dbdim_aka_upper_sangha_Kalimba.ogg,0.035911380619905,0.10024212775751326,0.046813622251503775,0.06501902834926737,0.07646110730391789,0.025546782104197918,0.19603237086568873,1.0,0.3326095436906465,0.2041409225344909,0.8802264813512901,0.1529967991737438
Ameio_dim_Nawakhat_Organ.ogg,0.25702213038026805,0.051737576026664595,0.0434045196965443,0.09915370407047648,0.3819999948556546,0.0742845039983765,0.016679733015399597,0.14608719111421178,0.12443630670560804,1.0,0.29033857641057786,0.054758469191867526
Dbmin7_aka_upper_sangha_Accordion.ogg,0.22025846238523858,0.7356101327917104,0.1686375973125799,0.2436735083392423,0.32742082458934024,0.4133869844401204,0.22565100166554997,0.1556530301566121,1.0,0.1940231774412516,0.220500268653035,0.8666617771979068
Cmin7_fandango_Flute.ogg,1.0,0.19559766689752012,0.09240590603628847,0.2953377131952872,0.20878672740865933,0.028192202977374244,0.056167763750076774,0.428622313151658,0.07032057391440631,0.05465803507701822,0.2618506822884567,0.13279177018008687
Bbdim_ngbaka-maibo_Kalimba.ogg,0.22463265358160905,1.0,0.19449242773301645,0.12410084809491873,0.6084553910442471,0.1232407704140902,0.07031327235128224,0.31353324850096875,0.07245758953588462,0.05217978789706295,0.16058806220396246,0.07562010793889122
Ebmeio_dim_al-saghil-al-sani_Kalimba.ogg,0.08876332631016932,0.42968674200780205,0.08091134642856801,0.02724331005355402,0.02724391704533386,0.2151759905388221,1.0,0.27045623296236865,0.13934035123474686,0.692662276710748,0.22496203759784827,0.04792765531095681
Abdim_mpre_Bagpipes.ogg,0.3189819148995807,0.07385590857919819,0.24563614838884265,0.697728086970747,0.15947844612972123,0.2809545347292331,1.0,0.2440579383688806,0.7117952954378783,0.38672706924748107,0.16241329349416453,0.25042423822368814
Abmeio_dim_aka_Saxophone.ogg,0.8651006500333374,0.24963322178950564,0.5607915508246276,0.5336793917686407,0.07956564402183192,0.4280345072991717,0.9929604282995437,0.20998516443129722,0.6627509062187181,0.14544528496692324,0.2789368396554482,1.0
Fmin7_aksak_Bagpipes.ogg,0.7659419575953097,0.1944856005331696,0.1443664350431239,0.5596320616039794,0.28881903074108944,1.0,0.248502955038073,0.48896306383045096,0.2344511987771323,0.20244773388589313,0.11942035211580175,0.1471093544723315
Emeio_dim_venda_Flute.ogg,0.03048692509320785,0.06896461233903839,0.43782505919689224,0.1706184807505736,1.0,0.21466979610446127,0.07637778871974277,0.5253117259850866,0.21477139087291736,0.21655243402936786,0.7662585620344454,0.2391124902597432
Cmaj7_agogo-samba_Flute.ogg,0.9891322998721805,0.17498645103549793,0.06648268026504169,0.07096848861624219,0.4191688422448413,0.0718403082799209,0.10927796677694639,0.5044645892171681,0.09167475044421501,0.01746833145909814,0.21219392624341624,1.0
Db7_bossa-nova_Organ.ogg,0.15717884370265364,1.0,0.22446315727446484,0.0532387843730311,0.04359684359382959,0.23174616142873664,0.055164804826206934,0.06957934889736046,0.8195186021411747,0.207517792444312,0.01100091926979229,0.08091714645131433
Ebdim_spanish_tango_Flute.ogg,0.5319802573672299,0.28637969810932534,0.13652127187592877,1.0,0.2609729001394573,0.13348135187810065,0.8213009533389726,0.27137980884639124,0.20512653674470177,0.9551655626300267,0.2053456532486683,0.08445127461935027
D7_agogo-samba_Bassoon.ogg,0.10860848635024194,0.045799474643814404,0.12801646873315628,0.020251651086156765,0.007454301678421881,0.09050832759908235,0.40120933366985134,0.03954156506322547,0.13388213387163997,1.0,0.14276735194021387,0.035342032283731145
Bmin7_pictures_at_an_exhibition_Contrabass.ogg,0.14605364499664805,0.04430211665942409,0.0360071156455031,0.02840133922736292,0.015079397401923838,0.018925116899740996,0.0875825951153811,0.014183560817598632,0.015776483956889263,0.06552302275994135,0.1709335717098533,1.0
Gbmin7_spanish_tango_Harp.ogg,0.041295701661760345,0.22511796211886131,0.03551461192488245,0.009153918692122835,0.045662450341898184,0.02108514209551743,0.10292249734906486,0.026961194920780772,0.17395595830591443,1.0,0.15185528707411852,0.009551861377667671
Dmeio_dim_ruchenitza_2_Mandolin.ogg,0.09831065983760973,0.26145605810636374,1.0,0.11977981166268535,0.08035522224986894,0.44164491164194075,0.11445347001024589,0.05609200670684953,0.21671821214017534,0.11572228166584397,0.023379287470982925,0.02852014066110374
Gdim_bossa-nova_Bagpipes.ogg,0.08118791103173335,0.25486643366178025,0.888985832543985,0.24795616388421593,0.31007479210771055,0.8882356807180171,0.27888739749934055,1.0,0.4698344734327314,0.19353745802465888,0.27750483337256315,0.3318978180975353
Db7_agsag-samai_Accordion.ogg,0.31614782479015807,0.77689989272396,0.16230569949965312,0.2190668879566853,0.19343914735047957,0.6543696997094813,0.12500319273928517,0.1307886852203498,1.0,0.21391008188792648,0.188940114235525,0.5087680516792573
Ebmeio_dim_bendir_Contrabass.ogg,0.018064283477156298,0.067861784764227,0.1516997984571745,1.0,0.1701770409950028,0.023814178322716546,0.055177728333327514,0.15364235820607453,0.03592079277987183,0.03778336092147712,0.0781094642707429,0.016245120880391286
Fdim_al-saghil-al-sani_Clarinet.ogg,0.48778226421499393,0.10688106582201112,0.29599842329319204,0.5209524977063064,0.09415662571242771,0.31103900536605084,1.0,0.23004374974891037,0.3042610006111073,0.5053998016541594,0.1568391726393791,0.3046831578164625
Eb7_cinquillo_Organ.ogg,0.014301152576470305,0.08589369482209569,0.18604935159518005,1.0,0.2312112113035607,0.09616804582031785,0.06116147792666752,0.47146172197391184,0.23907716277848087,0.11661489865825571,0.9373787904113365,0.23022658351223982
Eb7_aka_Piccolo.ogg,0.07339178095588271,0.6374566276454336,0.2303704583660908,1.0,0.17047618010228527,0.004124586723555634,0.04965921184830835,0.4028804474611978,0.07010380767751456,0.0978820345711334,0.7405547154101546,0.11386025018971564
Eb7_pictures_at_an_exhibition_Flute.ogg,0.03952490923586183,0.2591920930674938,0.22254596572513405,0.8674217848296294,0.16243251227545838,0.0426921274919556,0.0661871582175108,0.44137350918320584,0.12593429404062145,0.18501597490910165,1.0,0.11873145604300932
Ameio_dim_aka_upper_sangha_Banjo.ogg,0.4445921998506441,0.438999911722532,0.5247704785831705,0.5255946799703197,0.31759754660215256,0.10228703508194296,0.15374047438402608,1.0,0.3678629158286272,0.9685643936411592,0.6743290912431138,0.20511460562637635
Bmin7_al-saghil-al-sani_Organ.ogg,0.2112245289641413,0.15960570753523426,0.11498243492883507,0.023869767505711247,0.05547757011450883,0.11843051644228074,1.0,0.1878453179502459,0.02885681903011992,0.29843940893448895,0.15986012384314802,0.9610148450108047
Gbdim_bossa-nova_Clarinet.ogg,0.2500596186854216,0.577356741607445,0.1294038795021976,0.46089596131046773,1.0,0.16805809827282764,0.37130027263978743,0.6986327175911873,0.2215632992544942,0.400021268081272,0.54052450831599,0.12424762035692265
Gbmin7_york-samai_Marimba.ogg,0.129831878034813,0.8418477657086002,0.12812553898524384,0.1387049178164507,0.9116334268137064,0.19662657383691204,0.3809013321720407,0.08867011202913788,0.15252442274488573,1.0,0.16180676523536738,0.008855051029243152
Gbmeio_dim_Nawakhat_Guitar.ogg,0.23591805926336834,0.49078204994857216,0.08861360786557108,0.01875495318043662,0.07871127743299934,0.15470453547365623,1.0,0.14840011730171387,0.04438460299437183,0.21186932993562851,0.05162121947555155,0.0360984359289949
Adim_samba_Mandolin.ogg,0.19291965581387274,0.08810787502121196,0.028677587169413012,0.24875206188576734,0.7190526271852481,0.10772227874780999,0.15491849612762065,0.08675332711155476,0.1757244114788485,1.0,0.13933641615802556,0.03859345201804078
Gmin7_agogo-samba_Harp.ogg,0.012579576286025488,0.06902511670635111,0.4010135070979554,0.06166367989405513,0.018861324443344072,0.08707177878568692,0.0593398725829921,0.34889698110775125,0.09303504516021587,0.17909031008971774,1.0,0.14801707972407188
Edim_venda_clapping_Oboe.ogg,0.007502918357091654,0.028064662050523898,0.1012124540577783,0.13196996511701792,0.9176311562777508,0.27542308870034987,0.04803903658186463,0.4205813335923939,1.0,0.09107517409921376,0.0858479633420341,0.04596474222412301
Cmin7_agsag-samai_Bagpipes.ogg,0.7662161116662906,0.21854748396247703,0.49483204925695495,0.18720216949808194,0.20861859707939784,0.2594710196318623,0.19769710841043164,1.0,0.2657383868991973,0.15425610070597337,0.368903259082557,0.21613274878308242
Emin7_aka_upper_sangha_Bassoon.ogg,0.14907413699864025,0.05384542702434355,0.19930313709251518,0.06768836751513085,0.1922003619079761,0.030774045513786655,0.018261908004881495,0.15858789946514332,0.3799607568276727,0.029800161603084165,0.13451356089458769,1.0
Edim_aka_Marimba.ogg,0.1508328663840392,1.0,0.15050587251552874,0.055132219292324786,0.3424117032966869,0.07517170648497787,0.06516212220767059,0.43773085629793446,0.07925983138478403,0.11439326046635621,0.738211816558634,0.11120179015970412
Bmin7_outside_now_Contrabass.ogg,0.14231620098768913,0.02430018149722491,0.03038898147076125,0.026103939948697887,0.007064266000838256,0.013712031556899993,0.06101122041954495,0.009910534494690247,0.013637757938320009,0.050912547689726965,0.15701763201508812,1.0
Ebdim_york-samai_Mandolin.ogg,0.1178738024085048,0.05092690207373578,0.24194903551499114,1.0,0.11702822444828126,0.05840839257898447,0.2558043033047608,0.08006243077016371,0.08670626400052814,0.44423790928887086,0.1515159905017722,0.034850668290801405
Emeio_dim_agsag-samai_Clarinet.ogg,0.1760874191858886,0.4754916775842641,1.0,0.19386943083078859,0.2558745194155928,0.39265088821980587,0.3392897131420701,0.350567104855795,0.34602917799155125,0.32756773084026414,0.4787040072101621,0.6081048812396819
G7_samba_Banjo.ogg,0.36760447686686676,0.21955162834022163,0.6260043058245746,0.15086791958622192,0.07451830393706896,0.2707398013697507,0.9117881752457783,1.0,0.25425856631924787,0.5252796901075217,0.2445699721480485,0.6869376878719347
Amaj7_aka_Kalimba.ogg,0.20729015157962638,1.0,0.19672848541261098,0.12625136445687907,0.598820925241692,0.1321010300611159,0.02353252838364221,0.06150078931482348,0.4666381507638275,0.9884090490294626,0.31697556871431676,0.09154869913045345
Ebdim_samba_Accordion.ogg,0.3655004899596786,0.5511778819919311,0.14481952752248678,0.7588409958568726,0.2694116193872253,0.21380252249796258,0.38322713970637456,0.47169006775298106,0.08023502112993071,0.2947950279402008,1.0,0.21660579705382293
C7_agsag-samai_Organ.ogg,1.0,0.16685995794942265,0.0306410188460325,0.03932421046990901,0.22602359576487588,0.055326028449770547,0.051310328515535214,0.4803671223056644,0.10252452485669113,0.010790194449905937,0.08494811037267276,0.18456545246079964
Ab7_aka_upper_sangha_Banjo.ogg,0.8189091170866922,0.4340449235594981,0.3041312956654594,0.9947110888700337,0.21675063566459274,0.10574711207685845,0.32119764940389406,0.9881131769530873,1.0,0.28965610510586487,0.8784539407011251,0.35642154032818324
Eb7_Nawakhat_Saxophone.ogg,0.29013088583050833,0.5361362524005734,0.21204964915360516,0.3777218293365279,0.09316685575596678,0.17548937933505632,0.34399222513771094,1.0,0.10423570725078807,0.15512935568679756,0.7259007377810847,0.0950139950408267
Edim_fandango_Choir.ogg,0.1435969406596653,0.19307516786565923,0.10023418634896965,0.0956196549659797,0.2221110971962767,0.038585184630871405,0.08466524781412885,0.34191618323433565,0.36310834344077875,0.1680476529205409,0.7097880476234021,1.0
Ebmin7_ngbaka-maibo_Kalimba.ogg,0.1372583565153429,0.62198985418209,0.1248064534912047,0.06148629458996659,0.0311518341910974,0.2090401519139566,1.0,0.2858534584072563,0.03829435393789162,0.11086385614755997,0.49579672833615956,0.11677832106796082
Emeio_dim_al-saghil-al-sani_Marimba.ogg,0.005316566260866015,0.15403124535473628,1.0,0.19770815884913137,0.3430057472018282,0.08473730930611484,0.13741284617145388,0.9603928724230909,0.17016950972882638,0.14826408577246436,0.9426339787883798,0.14053042975252875
Db7_mpre_Saxophone.ogg,0.29239945226876535,0.47611424210544606,0.12909702203941498,0.22849865455286628,0.3448550299559221,1.0,0.24504355137736705,0.13515838193251117,0.6170850897342631,0.09692173941265285,0.3888472554685368,0.9510244813718784
Bbmaj7_bendir_Saxophone.ogg,0.08021384667587853,0.29190263501447977,1.0,0.08882413113192561,0.13324009842480825,0.6064395754797083,0.08994895895207573,0.1671973187539321,0.30699430802640526,0.5571968360767211,0.5067654394434928,0.07564288315190906
Fmin7_venda_clapping_Marimba.ogg,0.8694279907754923,0.12894597586502432,0.04371806554306064,0.27048805247841473,0.09732393032576878,0.3787986914914116,0.09582979215754407,0.14843835078320533,1.0,0.1724560505594962,0.010158768138507582,0.13525393318397733
Bmaj7_aka_upper_sangha_Kalimba.ogg,0.08951293437793433,0.07788292801834291,0.1771136015173216,0.8254355185029869,0.18402825399459288,0.20659804629288372,1.0,0.19901294325163696,0.024764912727604987,0.11729589370821873,0.7298771547184298,0.23281631002848177
Ebmin7_ngbaka-maibo_Marimba.ogg,0.15323546466326385,1.0,0.20480026693794773,0.3735665155428342,0.08501335348736178,0.12200692719413711,0.7831627502441272,0.12542584579670327,0.007013134480503745,0.11167706188257027,0.7196741087575693,0.10775020521498038
Gb7_aksak_Choir.ogg,0.41532326684812465,0.9395637085355747,0.09540611722702855,0.12245036547205887,0.22020204630728663,0.11345145942453969,0.2033655694441625,0.028426270929453615,0.024255373092524884,0.24561475559735144,1.0,0.2047572892978932
Bbmeio_dim_pictures_at_an_exhibition_Saxophone.ogg,0.24452550579816343,0.8572550657985515,0.8903116918956506,0.1980792333893476,0.6712254881193677,0.5380201591314958,0.0720822885476789,0.3761615014176189,1.0,0.25918629102564167,0.8589918870868646,0.1993008011851563
Dbmeio_dim_york-samai_Guitar.ogg,0.19966125312805585,1.0,0.3048178442175734,0.04903041957714978,0.10819354757993808,0.03938347048841523,0.022840994184678446,0.1247066796013983,0.39101946250389547,0.08199649042304989,0.07712147333105693,0.404111170871655
Bmeio_dim_outside_now_Bassoon.ogg,0.06331658358377651,0.04936991615371727,0.17619470131545156,0.05635712345480985,0.013227782156192655,0.2398275020843672,1.0,0.14055582181582785,0.008892978561097867,0.030983717480724027,0.09631479744629537,0.491069126340404
Gdim_bendir_Accordion.ogg,0.06663486039476013,0.3164278045242306,1.0,0.20011932656238632,0.28631161160510754,0.42352986074990995,0.13458953219360326,0.7413118294519654,0.24340302414683765,0.15587980561789747,0.379661044343782,0.38203679136119906
G7_Nawakhat_Bassoon.ogg,0.08571762785850241,0.08140595817604258,0.5407948358529012,0.08489156689794491,0.013060809663700977,0.0568371647533518,0.02436316938647413,0.07324137544446947,0.010426479905061426,0.006962169422758266,0.29787262957050653,1.0
E7_al-saghil-al-sani_Guitar.ogg,0.10955637252311255,0.02295038645375099,0.11688397660381265,0.18992381684929863,1.0,0.1413343371292557,0.011258534885273562,0.04095927613675077,0.23568319239445937,0.0387015935655516,0.08447084185602237,0.6151532168763834
A7_venda_Guitar.ogg,0.05688834060032174,0.3277534450169524,0.05075035379067977,0.031017905133430633,0.18043234945159806,0.030109715574108502,0.01308773608622711,0.05100640781597677,0.18934850792167415,1.0,0.16854014459852587,0.018143870668835032
Bmin7_aka_upper_sangha_Mandolin.ogg,0.1350238432759919,0.062473050317550696,0.1085813854994788,0.049410828152232904,0.025975561721054675,0.11503928707444318,0.7215582306392186,0.11425762640048437,0.046719252594194655,0.2832965964085568,0.2223108796443486,1.0
G7_fandango_Oboe.ogg,0.08324449520696729,0.011525350895955366,0.07116645537023097,0.012019579385224965,0.013719506239905956,0.08947706717216705,0.28324537964288193,0.8072466467244037,0.1193302429680519,0.03648346435958533,0.2463791861702455,1.0
Amin7_york-samai_Clarinet.ogg,0.2002809345195022,0.1564913494313555,0.2823234034413308,0.10626606268072523,0.2734216252239938,0.058460734891186306,0.2583877972981586,1.0,0.14965397974062342,0.1393943872604009,0.0837511301737175,0.41504748656575796
Abmaj7_samba_Marimba.ogg,1.0,0.14900815144128415,0.1414370633986527,0.9120204381027818,0.13574001662269278,0.003381810086200004,0.0721425377310954,0.5246388097110738,0.4037116576394661,0.07640350657005424,0.008052390767154005,0.15805821289318525
G7_aksak_Bassoon.ogg,0.08714459052797661,0.07685680802802886,0.507118403774902,0.08098250157056612,0.013337322309176306,0.05423314331440037,0.02119717860695435,0.0552293371194945,0.007563291108280059,0.00750807378960855,0.2930599000883711,1.0
Cdim_Nawakhat_Choir.ogg,0.4240198672553348,0.42563829427465366,0.1432274494431837,0.24633974308751902,0.20519119079138176,0.29276436493659164,0.47913253391249977,0.33248894518330635,0.2350682492036054,1.0,0.5128127756430296,0.3005648492038921
Gbmin7_outside_now_Saxophone.ogg,0.15095600018779695,0.6928523219091176,0.10115917527228317,0.5119583904125463,0.9090286979480191,0.18382627046291652,0.6885725845736754,0.13181075747666668,0.2021722995289825,0.6121516598051995,1.0,0.08697469555510301
Fmaj7_fandango_Piccolo.ogg,0.26830812046545943,0.044770767746740374,0.0006721933680626541,0.011985796571968362,0.21839780861672203,1.0,0.15743471812213736,0.0015231543245814941,0.05245760777535694,0.40979498985127416,0.06495557390093687,0.03269941831191586
Fmin7_al-saghil-al-sani_Marimba.ogg,0.7888442877006139,0.11734794256795616,0.07545071609372161,0.4832139922526118,0.11384502430712931,0.28006148760151,0.07181341511919268,0.14707439967897537,1.0,0.17059719804919432,0.00871942001669602,0.12214491166980755
C7_aka_Organ.ogg,1.0,0.17394360669821973,0.037588678533470324,0.033548015636783314,0.18318756510095435,0.06073293760127964,0.05591702409845975,0.5060055158993039,0.10659626493873174,0.017811937095410617,0.1449516694602354,0.18398770528058944
Bmaj7_samba_Accordion.ogg,0.17574167672195698,0.21383889307563073,0.15850932215672686,0.5573130218029769,0.08683189502016798,0.18783152674526873,1.0,0.20279335132447343,0.09800878329651971,0.29358184094166,0.4464062477402259,0.8092332380296091
Cmin7_aksak_Saxophone.ogg,0.445527010580683,0.12891747152111352,0.2945152623292377,0.8463688043326393,0.8526579331294482,0.11659398772645106,0.24494723828902482,1.0,0.11663322708845468,0.3503994246638547,0.6210720022210516,0.14271575962891975
Fmeio_dim_agsag-samai_Contrabass.ogg,0.055044654036701036,0.013023600225960769,0.010728290848169337,0.03192729941383156,0.1473918667031543,1.0,0.14413841242713232,0.009160990553342489,0.04257213269918884,0.1324921630144625,0.019191500057442183,0.01840772082647039
Bdim_york-samai_Banjo.ogg,0.5397791652519627,0.25569088089491204,0.618009820798285,0.7599484519284673,0.2965517442585035,0.5102029885595032,1.0,0.28416887294438553,0.33103240255716837,0.6220776178189734,0.24825746446285504,0.627796600130439
Fmaj7_bossa-nova_Mandolin.ogg,0.4364994044918024,0.06920319522763556,0.0198521192462933,0.03920782407651205,0.23875826545423556,1.0,0.14601562584983194,0.04401926413009158,0.13055676180414094,0.6262092331901755,0.08120959842655878,0.09340208217876253
Eb7_samba_Marimba.ogg,0.07708823323557519,0.4980377924024041,0.121965154583681,0.32112548441155175,0.07958619806731938,0.010468651373640515,0.14996483532368182,1.0,0.17707812593771202,0.12177591763640368,0.7672820037586163,0.11457223310793212
Abmin7_spanish_tango_Saxophone.ogg,0.8440935575246943,0.11868713610413842,0.215534597366516,1.0,0.12223508928029302,0.39945510403108775,0.8406400989295074,0.18871716478176295,0.5968473413606126,0.11044317035230304,0.29431643572147914,0.9813334054662352
Bmaj7_agogo-samba_Choir.ogg,0.10600388202889903,0.009443984457358228,0.12377343078240667,0.24175572392356157,0.022704151284992823,0.08278605610424081,0.3300502446989224,0.043236631676486684,0.0303838081114165,0.0663941976228829,0.43191898837271187,1.0
F7_cinquillo_Banjo.ogg,0.21178528291842524,0.05914970569147978,0.03387605200840342,0.08284530095124047,0.14130715734397978,0.5739645075244759,0.14932181146526124,0.23384262993441218,0.2336895513831685,1.0,0.3156206039361974,0.06840012585949568
Gbmeio_dim_agogo-samba_Oboe.ogg,0.04256705701427925,0.04742599889534101,0.006943024611634959,0.11490164774525842,0.7508807318938822,0.23622603870231595,1.0,0.17276546212082586,0.026800280906451687,0.34711109165327814,0.9499339283816183,0.08351337451913057
B7_venda_clapping_Harp.ogg,0.17330000039787014,0.010904203852896335,0.06946698879324663,0.3585437110657747,0.05763449687722656,0.020393023721719333,0.09433481302015181,0.015194003279932141,0.00845367673640862,0.04319667723050871,0.13636764697966253,1.0
Bmeio_dim_agogo-samba_Organ.ogg,0.3729049051131303,0.04638575151613439,0.05603993411476138,0.017564895370337053,0.11397277489440173,0.6741579126120988,0.5987183285280717,0.09345039924995527,0.02223028969837022,0.22492737885096656,0.14075090243453992,1.0
Gb7_samba_Oboe.ogg,0.012582643278063904,0.0801551388344773,0.013688670370988575,0.04028839241938051,0.25892248099513904,0.2985805633452558,1.0,0.13710361515382052,0.03582663409555446,0.2327937169479467,0.9400787389079226,0.07976888027990787
Dbdim_venda_Piccolo.ogg,0.11584131065887479,0.9335825546523966,0.15605753552284707,0.12575537088614486,0.9470700978170437,0.15493515658843063,0.12126050079507451,1.0,0.1724168490834683,0.059160777852073056,0.4348712316624355,0.06969746170666644
Dmeio_dim_agogo-samba_Kalimba.ogg,1.0,0.1862357547351802,0.05214707337280429,0.03012578338583724,0.05592286563742979,0.09087278867215544,0.02348528432347388,0.1264064944013466,0.6979383226486024,0.25942423109031076,0.07301962477243766,0.20563399817388503
D7_Nawakhat_Contrabass.ogg,0.03076517224027754,0.20015932318023713,1.0,0.15640120679052286,0.03836286828101184,0.023903362047909823,0.07341745624802816,0.046715946786986796,0.05880661978469042,0.21428719033730753,0.06098596620304783,0.009980364810618609
Gbdim_york-samai_Accordion.ogg,0.37805993039580016,1.0,0.2375580288729004,0.5618979037213098,0.6544985197451088,0.16545504397774433,0.8438614434523363,0.3034423685823318,0.16695964561499085,0.4546275722683678,0.5933047289174448,0.1072838851944245
G7_venda_Harp.ogg,0.15391047675060843,0.12375269198873702,0.7012125787700179,0.10564763767542694,0.012244265577770818,0.05509316981972231,0.04112524196561736,0.2142669832058104,0.044937947595355694,0.02505745439884489,0.20397598330210917,1.0
Cmeio_dim_al-saghil-al-sani_Contrabass.ogg,1.0,0.18133488652342888,0.023727047312501238,0.037274124721393194,0.06052700962536049,0.05788972864496923,0.09174495460784807,0.30961203002478704,0.05197813212704013,0.021601384978617928,0.09330796164176534,0.16164871623773025
Cmeio_dim_spanish_tango_Clarinet.ogg,0.24289855404354385,0.3359122395259153,0.2410061794487275,0.3700005009962478,0.2948708574703191,0.38701033967154813,0.3575179176501291,0.2915642822345558,0.09912393459161811,0.3230253615868122,1.0,0.1707932748014441
Gmin7_samba_Flute.ogg,0.004599111292186908,0.05030894825743705,0.4108356738376009,0.06958110348592676,0.09398704786469067,0.5846226359243579,0.1796729984260698,1.0,0.1922576482295241,0.19988008092104456,0.6579180443715377,0.09161016621291963
Ebdim_al-saghil-al-sani_Bagpipes.ogg,0.29061227817040963,0.787608656234525,0.26385844448661355,1.0,0.721604395756026,0.20135652293083356,0.2933938201694399,0.6388804733025487,0.1274880170274458,0.23914147667517632,0.738152649931755,0.2058186182629082
Cmeio_dim_al-saghil-al-sani_Flute.ogg,0.9974180809274994,0.30381977501752394,0.07678173203619598,0.4258428072493773,0.188387443712022,0.13813893092233798,0.5845614883903958,0.23896983660783708,0.030913136572255556,0.18719779115334254,1.0,0.21419209803335706
